"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
43,4,"incong/post-err",1.00389076259831,-0.00279812175000012,1.9825894995,1.03099519925735,0.924972531607915,1.15411064201057
44,4,"incong/post-err",2.24460839180326,1.493797140075,2.99233592575,1.34785905290353,1.23710289322579,1.46135883110091
45,4,"incong/post-err",2.67581799667704,1.890644804975,3.47408174975,1.35292339922655,1.2397941738703,1.48011321729936
46,4,"incong/post-err",0.55450106236349,-0.362162444,1.474362968,1.06511114574028,0.978932785146884,1.15543557600441
47,4,"incong/post-err",0.309795411610866,-0.69515528915,1.329793829175,1.1494083708827,1.03772537298372,1.26701049989118
48,4,"incong/post-err",1.34096277956172,0.43118393775,2.246791492075,1.16680921964269,1.06836748608308,1.27209247141316
49,4,"incong/post-err",0.325728822333424,-0.580415688925,1.21030081025,0.860876337594747,0.779895334975193,0.950234757842211
50,4,"incong/post-err",0.0725153066161002,-0.822554421375,0.9711423135,1.2012888206574,1.11486483775808,1.29519058270211
51,4,"incong/post-err",1.53718703931439,0.72644753969,2.3520986765,0.995210031270147,0.911740106806328,1.08695305061816
52,4,"incong/post-err",1.59140929813814,0.78588467325,2.36474092165,1.16334887424757,1.06126756447712,1.27274182084804
53,4,"incong/post-err",1.32165266492823,0.5395367688,2.11500418675,1.34826838847877,1.24400629088845,1.46352784120659
54,4,"incong/post-err",1.28016996131661,0.448346081325,2.125337790575,1.14874689494025,1.05867159693863,1.24220161219898
55,4,"incong/post-err",0.45698375932833,-0.386415151,1.2929424945,0.938406040402239,0.866082686375441,1.01723979162661
56,4,"incong/post-err",1.03629851636965,0.18283120795,1.88183850125,1.30200225080321,1.2007401892576,1.40727062053924
57,4,"incong/post-err",1.72780240265892,0.883546305,2.583553697,1.05917957902247,0.965858733857115,1.165204179345
58,4,"incong/post-err",-0.915082374314027,-1.937484724975,0.0850774594999999,1.02519107891265,0.931938212474308,1.13157872503496
59,4,"incong/post-err",0.969183581306635,0.061423302225,1.85611140535,1.22733535812287,1.1309463002051,1.33271826768825
60,4,"incong/post-err",0.26267462597944,-0.57898923775,1.11195436425,0.962103052201633,0.880353437771182,1.05256048981997
61,4,"incong/post-err",2.26128637978346,1.44837015025,3.06763901375,0.952791095689637,0.869183814712937,1.04339513072677
62,4,"incong/post-err",2.16291396122241,1.3194868525,2.99819774625,0.902782344451635,0.830170951340765,0.979998176146538
63,4,"incong/post-err",1.36743352509555,0.5612822802,2.157960524325,1.2150374346386,1.11915331080474,1.32097766019195
64,4,"incong/post-err",0.200464861796536,-0.6976919945,1.08615928625,0.957498944404759,0.88273297399847,1.03736066180175
65,4,"incong/post-err",0.759243140957707,-0.107265043725,1.60611641625,0.959888418456375,0.887680093914212,1.03913387687359
66,4,"incong/post-err",2.18635599534327,1.445855642675,2.93607277575,1.18714651697082,1.09145900049583,1.29226558994572
67,4,"incong/post-err",1.59483340739879,0.58813938969,2.5608409178275,1.05265774165206,0.959098355262509,1.15531261749947
68,4,"incong/post-err",-1.24971484584457,-2.37923082125,-0.141594761750001,0.96959529012034,0.886861047508291,1.0586138678408
69,4,"incong/post-err",1.56003988378556,0.799928050375,2.304240027,1.13763096839978,1.05374676924115,1.2286466330071
70,4,"incong/post-err",0.254287296338641,-0.61045381965,1.1349001375,1.35997388373794,1.24614374057188,1.47873578432216
71,4,"incong/post-err",2.17609025790268,1.413569748,2.94060650475,0.966122130227884,0.89303792606968,1.04451843612755
72,4,"incong/post-err",1.10596415769311,0.316593802975,1.8963696245,1.02821151585599,0.946215341643013,1.11707059423834
73,4,"incong/post-err",0.147259628355497,-0.745033673175,1.01731257455,1.00312070578173,0.915878317334982,1.09762212911431
74,4,"incong/post-err",0.762167979614882,-0.0989806085,1.64224956575,1.09152782237695,0.999158488124616,1.1873018962535
75,4,"incong/post-err",-0.0736055826772837,-1.041111279425,0.875828177499999,0.898888071195829,0.82583115078794,0.97747599508091
76,4,"incong/post-err",1.77829399874239,1.0272843907,2.53636684675,1.00879099739853,0.923977580945249,1.10061379078225
77,4,"incong/post-err",1.59927291801441,0.70253799375,2.483306416075,1.42363223794237,1.30403794575349,1.55510743317282
78,4,"incong/post-err",3.10664651696383,2.38508028575,3.85184861575,1.27226771500406,1.17235884849444,1.37435215891265
79,4,"incong/post-err",1.87314295902416,0.91665442675,2.82310300425,0.768987428534468,0.691141133164917,0.853878741631649
80,4,"incong/post-err",0.99402065295409,0.0773319352750001,1.9260782655,1.07906275203435,0.981572078643127,1.1854803754249
81,4,"incong/post-err",1.05184930290724,0.099361916,2.03119055975,1.11619147450161,1.02779206471988,1.21320230772534
82,4,"incong/post-err",1.14694794132609,0.24050703345,2.062036931,0.991534296499024,0.901994405599672,1.08733271379532
83,4,"incong/post-err",1.35582779711826,0.535961638475,2.17031195225,1.10055595454304,1.01769733959372,1.18951467629047
84,4,"incong/post-err",2.17254868872663,1.46881682585,2.874176763,1.21168125307822,1.12027281298457,1.31306587525431
85,4,"incong/post-err",-0.712324844723151,-1.717988988275,0.311427617749999,0.785165562974194,0.688554416675612,0.891709057003848
86,4,"incong/post-err",1.18099718239877,0.3529271315,2.01957998925,0.958851493697706,0.873367057817524,1.05102331234134
87,4,"incong/post-err",1.23417419472949,0.401770326325,2.0658464985,0.913516771421447,0.840158326869891,0.997960687920528
88,4,"incong/post-err",0.167486791902544,-0.6727643225,1.01181361255,0.856826892082172,0.788992187948746,0.931530030288495
89,4,"incong/post-err",0.655537623121411,-0.116781371,1.408843731,0.947664175937345,0.873879722947934,1.0296576350276
90,4,"incong/post-err",0.37595183728144,-0.52331435665,1.25196436925,1.11705010232427,1.02523295549478,1.22103935107895
91,4,"incong/post-err",0.955464799206103,0.084254453875,1.8184965295,0.806154919295169,0.740253516678034,0.875546409954109
92,4,"incong/post-err",0.797154774927033,-0.0542695985500002,1.650220202,1.10399189045588,1.01453627670949,1.19861259283328
