"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
28,3,"incong/post-corr",2.93374729031667,1.71605251825,4.046886173,0.869853151564284,0.748492346777617,1.00138304227089
29,3,"incong/post-corr",3.90220889311667,2.62771404025,5.08326283975,0.992240410667564,0.860761701088793,1.13211660206891
30,3,"incong/post-corr",3.33285365006667,2.286658042075,4.26669482075,0.943658228151207,0.822589458806251,1.12669465859369
31,3,"incong/post-corr",2.98409512449092,1.737963854,4.146950748775,1.14883164643282,0.967884190234654,1.32687368863386
32,3,"incong/post-corr",3.02465605631833,1.94600539369,3.96974110375,1.34627264717153,1.19113047714271,1.54996856960399
33,3,"incong/post-corr",2.352246530625,1.07857014425,3.828662126,1.08544999683642,0.942995723614515,1.27456834621924
34,3,"incong/post-corr",3.95486257015583,2.928172306,4.963941913625,1.26787399052737,1.09716146125782,1.42911680969479
35,3,"incong/post-corr",1.04221328584167,-0.801375516,2.66335756725,1.06485938305037,0.852894428307034,1.29228910782116
36,3,"incong/post-corr",3.26210316017667,2.09399733375,4.368361172775,1.31976739054099,1.15987625323601,1.51386668079621
37,3,"incong/post-corr",2.08992657481667,1.00530134675,3.4205694095,1.1749977406159,1.00938502777991,1.34677842294856
38,3,"incong/post-corr",3.4319556311375,2.34754466485,4.40737324625,1.14885092641296,1.00455974467314,1.30753172003197
39,3,"incong/post-corr",2.40900719417417,1.093773194025,3.796296027,0.977974637518603,0.848535414331054,1.11419856834917
40,3,"incong/post-corr",1.98660431747167,0.70690094225,3.141386388,0.941151506482304,0.795342127130383,1.09032965652056
41,3,"incong/post-corr",2.63413993405417,1.5166637365,3.96019147095,1.51655480127479,1.32493031188312,1.74853918632845
42,3,"incong/post-corr",3.11656789250667,1.9583089425,4.33331573625,1.15303721445206,1.02407182102481,1.30688422783111
43,3,"incong/post-corr",3.45149053821667,2.1906804697,4.4363969075,1.01200433688659,0.880055176103702,1.2114391923995
44,3,"incong/post-corr",2.38970585856833,0.676883798,3.93772624975,1.23203433033729,1.06036810373545,1.38607787315245
45,3,"incong/post-corr",3.23170816080833,2.113051489825,4.34996347675,0.934133372411591,0.782796751439176,1.09468493588684
46,3,"incong/post-corr",3.86410152,2.625970842,5.01791682475,0.862083647728082,0.735431619638267,1.0248261382894
47,3,"incong/post-corr",2.42199228713,1.50827155725,3.69306200975,1.31951775456227,1.15933993478817,1.49025952363303
48,3,"incong/post-corr",2.24614701292667,1.2389521875,3.4232823505,1.19665114331605,1.04025185149754,1.36535467943151
49,3,"incong/post-corr",2.75990885272667,1.747583917,3.96760556875,1.38100831501991,1.21198495281973,1.56546951699907
50,3,"incong/post-corr",2.52061283579167,1.41562819925,3.8825692045,0.866789082054188,0.726034234930904,1.03201814691356
51,3,"incong/post-corr",-1.71924925406083,-4.25742858475,0.282089775749998,0.832896936720154,0.694357203286384,1.0085206933533
52,3,"incong/post-corr",1.51479121621667,0.30343427325,3.1148525725,1.39723589654323,1.21092568997609,1.57360320536436
53,3,"incong/post-corr",4.127845251925,3.229817359,5.17693112,1.0387435059258,0.911537787058462,1.17762111138379
54,3,"incong/post-corr",3.79321631279417,2.8641555902,4.92507454899,1.35762947926163,1.22292689518632,1.49751837976554
55,3,"incong/post-corr",2.27739574050925,1.0168417665,3.477856207975,1.01093359005224,0.873784573393059,1.18846740756744
56,3,"incong/post-corr",2.00248955131667,0.720053537000001,3.273485449,0.892715048174124,0.775811450094595,1.04229050115279
57,3,"incong/post-corr",2.64995121196342,1.051863718,4.232176871,0.823771549569071,0.688969170064001,0.961050151039977
58,3,"incong/post-corr",2.75877368181667,1.60278787125,3.7258913805,1.31885088013922,1.16065030227126,1.50625323753946
59,3,"incong/post-corr",-0.4665868587055,-2.38711830775,1.1591324672,0.939064983121403,0.811006035781111,1.09328632590923
60,3,"incong/post-corr",2.7169452734725,1.54226538575,3.85508769475,1.25495867325549,1.09345408558346,1.42377738200924
61,3,"incong/post-corr",3.81006758953333,2.83289595825,4.716386631,1.13559537576586,1.01356641766307,1.28042668260957
62,3,"incong/post-corr",2.22672124880833,0.797193621725,3.57220636675,0.872282709408028,0.757035796868954,0.996209679424897
63,3,"incong/post-corr",3.08529385730833,2.0703519651,4.499089374,1.03076504847197,0.909050546042714,1.18369592332406
64,3,"incong/post-corr",1.90154135822,0.5500750825,3.421679905,1.09561699999558,0.940502998951228,1.25837263959886
65,3,"incong/post-corr",3.14869467875167,2.070960195175,4.451089993,1.12390899132508,0.980799448230068,1.28509906822145
66,3,"incong/post-corr",3.69423180509833,2.32610016075,4.9287185955,1.06132493255106,0.914781255952333,1.23268652018401
67,3,"incong/post-corr",2.56035250245,1.438920942,3.617808469375,1.14145954064665,0.986741184029169,1.31272113722004
1,4,"incong/post-err",1.35115138193333,-0.50839354,3.234395588,1.11234007899622,0.949729199010147,1.2793357936792
2,4,"incong/post-err",3.80148019945833,2.261810331,5.54959856775,1.3446393849675,1.18200905731428,1.54730374050797
3,4,"incong/post-err",3.76062307407083,2.20491371725,5.60894984675,1.08676824632551,0.902451687533961,1.24513456523268
4,4,"incong/post-err",4.28295756665083,3.130514985825,5.564111603,1.64942174533548,1.40264042334291,1.86087831039419
5,4,"incong/post-err",2.96000738238917,1.1088680155,4.5732872415,1.09532038460275,0.915391984344615,1.28693934423732
6,4,"incong/post-err",2.66753207839917,1.04617538125,4.1037781806,1.16660805970616,0.986423221084109,1.34027466134144
7,4,"incong/post-err",2.8251400805225,1.289904791675,4.81987554715,1.1463751888684,0.984625754306026,1.34681517275914
8,4,"incong/post-err",2.65347850254167,0.702083620825,4.3962516685,1.23598049976446,1.04350448651419,1.43498618044605
9,4,"incong/post-err",2.7783670800575,0.854739957999999,4.7057664855,1.02520316104533,0.873891904814073,1.20473720005727
10,4,"incong/post-err",3.94942845207833,2.78143871675,5.754560311,1.22851597894023,1.0473137596175,1.41803337757785
11,4,"incong/post-err",3.88940752421,2.205413527675,5.680053494,1.49818069124341,1.28216474464536,1.79358868273081
12,4,"incong/post-err",3.23245595243333,1.65806171675,5.229538784,1.31782951018723,1.12420034706642,1.53747901149029
13,4,"incong/post-err",3.41709394154917,1.82810488025,5.354789688865,1.16464744144761,1.01915973599997,1.32557810077052
14,4,"incong/post-err",3.98973489667983,2.524797179,5.650161213625,1.42899544325305,1.21587468809077,1.6647321029775
15,4,"incong/post-err",3.87468222250333,2.275715587625,5.7791613935,1.29624490811816,1.11261616210561,1.48622626423014
16,4,"incong/post-err",1.12969550908,-0.64329818575,2.83880631325,0.873677614491756,0.69717973703618,1.07418245043846
17,4,"incong/post-err",3.15197403840417,1.26790418825,4.85630816575,1.08184917891774,0.89982245464654,1.2356286792625
18,4,"incong/post-err",2.30331231554167,0.47937596125,4.13839351025,1.12184273315698,0.971247706878734,1.27970648061131
19,4,"incong/post-err",3.97930370831667,2.15858754525,5.44840743225,1.21074479678813,1.01042944911689,1.38664836412752
20,4,"incong/post-err",1.40059476099167,-0.80255659275,3.1098112165,1.05045738581374,0.870557879793349,1.2084366886667
21,4,"incong/post-err",5.22632519175583,3.74407595725,6.96796317825,1.35573878114037,1.15168946991954,1.53294591208505
22,4,"incong/post-err",3.33020492221583,1.40533468875,5.23824526375,1.10575097481995,0.942098401776474,1.26054661534168
