"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
23,3,"incong/post-corr",2.72259134998917,1.87214280325,3.5492411465,1.2626435426183,1.10933796268933,1.43355475970237
24,3,"incong/post-corr",1.88859531641667,1.05126438875,2.8373827895,1.10123640643193,0.994375322137161,1.23645751342451
25,3,"incong/post-corr",2.64927407789917,1.815477207875,3.518182742,1.11666052539813,0.993940304571307,1.26306432987661
26,3,"incong/post-corr",2.2243443104575,1.32068828175,3.11400292225,0.977609780709477,0.867830068756159,1.10628644839464
27,3,"incong/post-corr",3.60504776559542,2.718088226525,4.45166192775,1.32882662280709,1.15462580145682,1.49497579916672
28,3,"incong/post-corr",2.41579732289166,1.44598580525,3.55192225,0.944529515724593,0.842310878028778,1.08584184868994
29,3,"incong/post-corr",3.09453622980833,2.197627187,3.890997487,1.00028087704132,0.889598084088299,1.15614997801043
30,3,"incong/post-corr",2.71539155938333,1.83550689025,3.47078577775,0.978456869571454,0.860651357128893,1.10085926794182
31,3,"incong/post-corr",2.50178303946458,1.73081650675,3.192077404,1.16851276224782,1.04192907116946,1.30971946433498
32,3,"incong/post-corr",2.51691597030917,1.72051311175,3.31737236725,1.30090373769476,1.14586000545653,1.45851005655561
33,3,"incong/post-corr",1.97431675391667,1.001891852,2.9829611685,1.09618599364748,0.967979898412778,1.24081107345568
34,3,"incong/post-corr",3.20914846305667,2.5361209815,4.011455303275,1.24514042265951,1.12080166710337,1.42945462560597
35,3,"incong/post-corr",0.87167008215,-0.326851378,1.92840404775,1.08332059804623,0.934448339250525,1.22705607405373
36,3,"incong/post-corr",2.685997640125,1.78699285125,3.52978766725,1.2748898780141,1.15092334208057,1.41936035608575
37,3,"incong/post-corr",1.733784799165,0.85367933425,2.761599624,1.16779284436702,1.04732066057272,1.31274191052491
38,3,"incong/post-corr",2.76580866708833,1.9225678916,3.5833041935,1.14721690802733,1.00775706478203,1.29259287451519
39,3,"incong/post-corr",1.97336020192417,1.27808037075,2.80303715125,1.03388303797814,0.912059001569989,1.14664498520669
40,3,"incong/post-corr",1.5963831722175,0.525687092275,2.586807692,0.995164782230684,0.882579974517525,1.12288632891019
41,3,"incong/post-corr",2.05384774430833,1.087352093,3.03814360525,1.38915766919921,1.21986387024381,1.53629690845464
42,3,"incong/post-corr",2.41274019983558,1.53995209975,3.4532601554,1.15103824205787,1.02540438541565,1.29238993377577
43,3,"incong/post-corr",2.76524665275417,1.77624304575,3.71105580725,1.05735503473244,0.91492762213277,1.24011643062598
44,3,"incong/post-corr",1.9351187096025,0.84740605725,2.877884536,1.20727245083162,1.06787764697106,1.36737428666511
45,3,"incong/post-corr",2.56514097850833,1.600210340325,3.414548249675,0.998709444971933,0.889194818098187,1.11300423631352
46,3,"incong/post-corr",3.00491859714166,1.919062231,4.07217978125,0.903164086498169,0.78715820336331,1.03904037793717
47,3,"incong/post-corr",1.99298881014,1.17431148025,2.855036969,1.24935077906899,1.12852124613323,1.37742183891048
48,3,"incong/post-corr",1.90678918317083,0.9729108364125,2.91289177025,1.19156493354147,1.04755329865389,1.31361701454456
49,3,"incong/post-corr",2.2640568972475,1.48373477625,2.9395867046,1.30297942836601,1.14548021670488,1.51675225712654
50,3,"incong/post-corr",2.03427907483333,1.22027862,2.963626249,0.942853030591021,0.832774561899721,1.05194358440987
51,3,"incong/post-corr",-1.4075651107225,-3.09689256725,0.370200453674999,0.915052426173096,0.790522613032754,1.03924852945723
52,3,"incong/post-corr",1.3877212892275,0.54047007975,2.246679141,1.28941582210178,1.16297932572339,1.47975950729024
53,3,"incong/post-corr",3.27800888398835,2.54081699075,4.0241688285,1.05817929471402,0.926986831155719,1.18753142904333
54,3,"incong/post-corr",3.04736066843417,2.06822658175,3.8546905816,1.28513313421188,1.17654363759209,1.43803202694727
55,3,"incong/post-corr",1.8353491622313,0.77699480925,2.738528093225,1.02667483117324,0.886840929605507,1.164498626276
56,3,"incong/post-corr",1.57238855371167,0.69629862175,2.430137902575,0.915824666729746,0.820368351848391,1.03349800750108
57,3,"incong/post-corr",2.09984005121917,0.84112034025,3.321683024,0.862192465798214,0.741145207283173,0.992695340850548
58,3,"incong/post-corr",2.24923953725,1.35843255875,3.22848946925,1.24974443388861,1.11188520525589,1.4383788910437
59,3,"incong/post-corr",-0.370856362365833,-1.69787632875,0.955165019775,1.04984630492735,0.91728796298901,1.1834769671163
60,3,"incong/post-corr",2.24987185567333,1.30821349525,3.0519151495,1.22322958829537,1.09245345335013,1.35795645555464
61,3,"incong/post-corr",3.06361336928333,2.141974213,3.838159989,1.17764734119107,1.07009275329218,1.300285487083
62,3,"incong/post-corr",1.83315469699917,0.658717226425,2.82117578325,0.92814094025117,0.841402965420949,1.04218394754309
63,3,"incong/post-corr",2.47517637784833,1.68937764625,3.44113495075,1.03526536076276,0.912215397182323,1.16025808036116
64,3,"incong/post-corr",1.66629241202483,0.7133620775,2.70424527525,1.06574205672296,0.929433781316834,1.20950808460767
65,3,"incong/post-corr",2.52056358894,1.671277393725,3.42156606825,1.14912837865493,1.04351502332407,1.25581037594768
66,3,"incong/post-corr",2.93222697364917,2.08209382475,3.71712161475,1.08922655001285,0.945100315910811,1.26186203094006
67,3,"incong/post-corr",2.04248310305833,1.181681165,2.948757195,1.12071529106149,0.964750257191135,1.29899314269009
