"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
180,1,"cong/post-corr",7.73099753180323,7.12007629775,8.3413614351,1.03163659048555,0.941788861402993,1.12919429462963
181,1,"cong/post-corr",8.408148891464,7.74066227,9.061206312125,1.01574737957457,0.92568059621958,1.11367588093686
182,1,"cong/post-corr",7.56826781160572,6.9491904915,8.1746291979,1.26831204612226,1.16785644338954,1.3789266381256
183,1,"cong/post-corr",9.09025992793159,8.4421175163,9.753321774,1.09055241831227,0.996939311996883,1.19400342147428
184,1,"cong/post-corr",8.04085923822749,7.4050052925,8.669816073675,1.24656503401015,1.15208727290616,1.34319241060833
185,1,"cong/post-corr",7.48096061506083,6.925748650925,8.03937738475,1.4795658905604,1.36741223311293,1.60668250879121
186,1,"cong/post-corr",7.49206841657001,6.93282036825,8.04218532175,1.22897511493892,1.14177554002203,1.32823481910275
187,1,"cong/post-corr",8.32741338689028,7.7502548575,8.9260666825,1.34481637261498,1.24385524571184,1.45029597158239
188,1,"cong/post-corr",5.07018245810593,4.60004996975,5.54456223525,1.65114237928259,1.50146063859445,1.82180169015709
189,1,"cong/post-corr",7.39874735113187,6.873032717125,7.9542416302,1.32777907312874,1.23074042971262,1.43179557251548
190,1,"cong/post-corr",8.14584045511856,7.539221938,8.76486288175,1.31725973743216,1.20939615852335,1.43623079408535
191,1,"cong/post-corr",7.00087797858943,6.434013166325,7.58835252,1.41749348044004,1.30090970612743,1.54350247568356
192,1,"cong/post-corr",8.9247125164045,8.23031312675,9.6130085535,1.0071712735744,0.93565597749387,1.08045260826697
193,1,"cong/post-corr",6.20465801945005,5.7335375145475,6.67306175025,1.48834139503595,1.37923070778156,1.61207782959687
194,1,"cong/post-corr",6.98201482362991,6.4517832856,7.5076421235,1.16533660387092,1.06756165818323,1.27628360303178
195,1,"cong/post-corr",7.89916304160834,7.26022121075,8.52574209325,1.194184580016,1.08975315288241,1.30544456885887
196,1,"cong/post-corr",7.26639111684232,6.5756930765,7.94655196875,1.14989453854765,1.02850331015003,1.29272133571245
197,1,"cong/post-corr",6.88000001363447,6.3298662335,7.4488881305,1.42083345496786,1.31496601768937,1.53127992915546
198,1,"cong/post-corr",6.99668291244849,6.4960874183,7.494219521575,1.55974951062378,1.45471462406829,1.6776121695506
199,1,"cong/post-corr",7.27478734548703,6.7049969315,7.8448935892,1.31488911904717,1.2125990627847,1.42412494191774
200,1,"cong/post-corr",8.0038579535315,7.395360139,8.620573555125,1.24086856268487,1.13924511599664,1.34845294147391
201,1,"cong/post-corr",8.95544756656677,8.16121940475,9.74331624625,1.04634639839295,0.93255188505031,1.1731008843282
202,1,"cong/post-corr",7.0992037952718,6.574161579875,7.63899030495,1.64830210141928,1.52545175788315,1.77990501541145
203,1,"cong/post-corr",9.06039498362673,8.381072201,9.756491125575,1.20431889145442,1.11204506930047,1.30436446266793
204,1,"cong/post-corr",6.41726189898345,5.92516525975,6.91943408775,1.51014693626415,1.39799411882629,1.63312882525878
205,1,"cong/post-corr",8.59935560043149,7.9455200009,9.235167179325,1.03390776817176,0.94857989700013,1.13260649715367
206,1,"cong/post-corr",8.13735715568574,7.49288139975,8.82473321975,1.00979016666141,0.927014605246936,1.10180390941814
207,1,"cong/post-corr",6.8251100422164,6.34617856475,7.30743730925,1.54961830141521,1.44180986726244,1.66165435138261
208,1,"cong/post-corr",7.52066073051692,6.95651372985,8.1041933630125,1.4093773635886,1.31283391219326,1.51351247504295
209,1,"cong/post-corr",5.94694480741162,5.4843089932,6.4055357855,1.53203166608841,1.42133242804178,1.65376482745459
210,1,"cong/post-corr",5.70912426705116,5.1343664375,6.2641555045,1.27537068715247,1.15815166132115,1.40707636689888
