"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
216,3,"incong/post-corr",-0.556746689001817,-1.186508784825,0.0620508259999992,0.845861049025996,0.775458744502808,0.922669654559677
217,3,"incong/post-corr",0.979206102529771,0.50913269395,1.44933493225,1.0130848925904,0.934641469067121,1.09870995977003
218,3,"incong/post-corr",1.32046618542543,0.827199148675,1.81123151155,0.919264249060737,0.840033422997425,1.00663912966268
219,3,"incong/post-corr",0.0205153238227333,-0.53406341425,0.58263907725,1.0552094714665,0.96976992564474,1.14722536293441
220,3,"incong/post-corr",1.14505315671804,0.65513856375,1.627062214675,1.01371516549699,0.938026922516151,1.09665775138012
221,3,"incong/post-corr",0.82714518555454,0.350720487175,1.2790414146,1.04549218219732,0.961990389547412,1.13207717847702
222,3,"incong/post-corr",1.12183022062936,0.50452094175,1.7379693955,0.752790027662827,0.692919820063309,0.819127838681039
1,4,"incong/post-err",2.2051554982382,1.36668528015,3.04589865375,1.13630191217255,1.0479980890501,1.23614857178519
2,4,"incong/post-err",-0.634046778367687,-1.5859305315,0.333447003,0.961836231182148,0.882008752463058,1.05014100498541
3,4,"incong/post-err",1.38024368067559,0.600881079825,2.1572748800225,1.01403203836014,0.936569086010284,1.09779799678272
4,4,"incong/post-err",1.52511424520039,0.649838384,2.39546732725,0.788775367260242,0.712322626368942,0.871954297834891
5,4,"incong/post-err",1.55351684480667,0.811233508175,2.31482314525,1.26626001282258,1.17222205938958,1.36417808401776
6,4,"incong/post-err",0.487852622085926,-0.42877022025,1.37387562725,0.999249883282633,0.916637608087185,1.0884027470605
7,4,"incong/post-err",1.6496665847206,0.814519094475,2.4669396618,1.53837804334565,1.40996060980527,1.67511245001723
8,4,"incong/post-err",2.01213172196497,1.29244394925,2.733260828,0.989959738263053,0.899644400924895,1.08849481193551
9,4,"incong/post-err",1.16642833761531,0.3281072272,2.0294785435,0.997649409382438,0.917945705551645,1.07980501100413
10,4,"incong/post-err",1.03363286600459,0.199209074975,1.875660381,1.14462121699517,1.05486199372842,1.24055530712265
11,4,"incong/post-err",0.306155244515621,-0.52019224125,1.13376299445,0.94681478010336,0.877070747071646,1.02104775429955
12,4,"incong/post-err",1.53278063745956,0.75554477645,2.28805928925,1.16061208329267,1.07099340010486,1.25403219598464
13,4,"incong/post-err",0.45842848755245,-0.500994301,1.446113512,1.24321866275918,1.12668594049562,1.37377271991027
14,4,"incong/post-err",2.43274621852452,1.58895579325,3.286754284,1.12073539222411,1.01846367151683,1.23174640691361
15,4,"incong/post-err",1.01036837298333,0.0952500278,1.95309871625,0.79308091265171,0.727321059008273,0.86284065222903
16,4,"incong/post-err",1.12953957189915,0.1964455156,2.070486202,1.25046088782463,1.14235209191086,1.36289105220348
17,4,"incong/post-err",1.89510124531433,1.027286619425,2.776899763575,1.31898087478081,1.21434403856771,1.4308449120988
18,4,"incong/post-err",0.845639838311826,-0.0457174999749997,1.718303835725,0.892243967372262,0.813166222422656,0.979703219010165
19,4,"incong/post-err",0.55595230640892,-0.352868767225,1.45039743995,1.15540709963947,1.06582758422428,1.25137079120028
20,4,"incong/post-err",0.911758203786579,0.0226347711249998,1.81085922,0.983060325001644,0.904176629951579,1.06918662171499
21,4,"incong/post-err",2.08263624198992,1.264018829,2.90033367825,1.0832750746734,0.986403058418856,1.18936041437638
22,4,"incong/post-err",1.53504148991918,0.650659515,2.44529697025,1.07306179622365,0.979292760890305,1.17872580748547
23,4,"incong/post-err",0.985662297866463,0.18052705125,1.81233075785,0.979760745104312,0.900076730955469,1.06581166315739
24,4,"incong/post-err",-0.963007202907159,-1.979973254,0.0647041519999993,1.16869008550262,1.07734007228328,1.26537880914423
25,4,"incong/post-err",3.49145673480162,2.751550447875,4.22692496125,1.13884221834785,1.05546194172724,1.22816079195067
26,4,"incong/post-err",1.08077491507897,0.229020689925,1.946238165,1.05337069424402,0.970347514049875,1.14311571370589
27,4,"incong/post-err",0.827187666645457,-0.0481406812499997,1.709730093125,0.854256770505759,0.774394285788781,0.94164170112633
28,4,"incong/post-err",0.731402527355544,-0.1510013303325,1.60523834475,1.15324005453949,1.06453959001418,1.25096102907406
29,4,"incong/post-err",0.952548960560329,-0.00742773950000018,1.90358010125,1.10276602273394,1.01528681496098,1.20069468253483
30,4,"incong/post-err",1.00921533422714,0.20221118825,1.79875946875,1.01103646053607,0.930393531725244,1.09819631319854
31,4,"incong/post-err",1.70798427367494,0.89992508255,2.518489903,0.928824562385123,0.843760206461598,1.02253593184049
32,4,"incong/post-err",0.694399930049594,-0.186144009575,1.61398435625,0.80309600690187,0.732029100713699,0.882577704840351
33,4,"incong/post-err",0.879492272783487,0.0701602719999998,1.70605409025,0.98620952395943,0.904013656025747,1.07361593465999
34,4,"incong/post-err",2.35084513890387,1.60811088125,3.07915999775,0.888531711996758,0.81604135425663,0.96827611555931
35,4,"incong/post-err",0.814140288947011,-0.0625400539,1.70607045775,0.926033214932457,0.844658089353079,1.01677528221727
36,4,"incong/post-err",1.28388718658894,0.49351827495,2.0536654,1.15013008102694,1.06446230906421,1.24364677155717
37,4,"incong/post-err",2.12376709158077,1.22436084775,2.9905070921,1.16076543212132,1.06927404270575,1.25824746112879
38,4,"incong/post-err",0.59275493924365,-0.30254706424675,1.479808998,0.844209761026206,0.769426948509342,0.929128538251005
39,4,"incong/post-err",1.36255843889237,0.6155588105,2.137572588,1.09204507656124,1.01066333599657,1.18071255652821
40,4,"incong/post-err",0.230807982239486,-0.689484738,1.14726722075,1.1570530550351,1.05835928914296,1.26467664796905
41,4,"incong/post-err",0.380097135185077,-0.52958987415,1.2798355485,0.966444906267889,0.888246470361721,1.05379723827425
42,4,"incong/post-err",1.12044384623667,0.2610742960675,1.97261569125,1.09974379861485,1.00861093519798,1.20300895491434
43,4,"incong/post-err",1.00153924769023,-0.0222788081749999,2.04667952365,1.03023527612144,0.921627847891308,1.15402746632366
44,4,"incong/post-err",2.24535182126904,1.507614131675,2.97966776275,1.34826570475107,1.24304838056672,1.46334944819378
45,4,"incong/post-err",2.67322751993793,1.88002187725,3.4447335255,1.35250732048752,1.23615995161741,1.47941702648901
46,4,"incong/post-err",0.556493777770146,-0.332872647925,1.44364345675,1.06552042892628,0.980564487247858,1.15904674863846
47,4,"incong/post-err",0.314265736533484,-0.683822880525,1.3011831195,1.14888628620795,1.0377560023268,1.27204606091698
48,4,"incong/post-err",1.34714828921508,0.4466290505,2.232384011525,1.16651030316603,1.07091392523872,1.26495928229061
